what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445404844564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445404861223
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445404904322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445404921984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1445404925469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1445404996519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445405001460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1445405006410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1445405021296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1445405026293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445405027635
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1445405032468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405032779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405042127
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445405045844
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405052430
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445405052900
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405065973
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405082319
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445405088824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405091664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405092193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405092703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405093177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405093686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405094329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405094680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405095047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405095528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405095861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405096418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445405098989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445405107967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445405110408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405141990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405159438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445405199602
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1445405202572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405202919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405211934
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445405220580
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405229609
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445405230057
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405241015
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445405268078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445405311066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445405317909
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1445405321094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405321415
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405324549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405324556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445405324569
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445405335789
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405342986
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445405343502
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445405353866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405386238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405916413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445405924462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406394082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406404055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406420367
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1445406424033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406426993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406474397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406482023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406485496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406500211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406505158
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445406507305
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445406509077
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445406517963
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445406518380
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0xb0, /cygdrive/f/quartus2/Lab8_provided/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1445406538242
error,log,,,"Downloading ELF Process failed",1445406538246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406538309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406548832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406550512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406557785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445406565244
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445406566510
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445406573705
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445406574157
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445406584395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445406617173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407237861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407242615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407316069
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1445407318452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407321835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407325501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407328391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407328496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407328517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407332033
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1445407332040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407339470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445407347221
